date,country_name,new_cases,new_cases_7d_avg
2021-03-26,Norway,895,885.5714285714286
2021-03-27,Norway,602,870.2857142857143
2021-03-28,Norway,477,845.7142857142857
2021-03-29,Norway,865,811.1428571428571
2021-03-30,Norway,849,794.2857142857143
2021-03-31,Norway,806,766.4285714285714
2021-04-01,Norway,624,731.1428571428571
2021-04-02,Norway,700,703.2857142857143
2021-04-03,Norway,612,704.7142857142857
2021-04-04,Norway,653,729.8571428571429
2021-04-05,Norway,715,708.4285714285714
2021-04-06,Norway,888,714.0
2021-04-07,Norway,848,720.0
2021-04-08,Norway,770,740.8571428571429
2021-04-09,Norway,712,742.5714285714286
2021-04-10,Norway,496,726.0
2021-04-11,Norway,396,689.2857142857143
2021-04-12,Norway,738,692.5714285714286
2021-04-13,Norway,595,650.7142857142857
2021-04-14,Norway,601,615.4285714285714
2021-04-15,Norway,549,583.8571428571429
2021-04-16,Norway,579,564.8571428571429
2021-04-17,Norway,331,541.2857142857143
2021-04-18,Norway,346,534.1428571428571
2021-04-19,Norway,575,510.85714285714283
2021-04-20,Norway,532,501.85714285714283
2021-04-21,Norway,538,492.85714285714283
2021-04-22,Norway,463,480.57142857142856
2021-04-23,Norway,510,470.7142857142857
2021-04-24,Norway,287,464.42857142857144
2021-04-25,Norway,317,460.2857142857143
2021-04-26,Norway,502,449.85714285714283
2021-04-27,Norway,481,442.57142857142856
2021-04-28,Norway,419,425.57142857142856
2021-04-29,Norway,414,418.57142857142856
2021-04-30,Norway,441,408.7142857142857
2021-05-01,Norway,251,403.57142857142856
2021-05-02,Norway,296,400.57142857142856
2021-05-03,Norway,511,401.85714285714283
2021-05-04,Norway,463,399.2857142857143
2021-05-05,Norway,495,410.14285714285717
2021-05-06,Norway,509,423.7142857142857
2021-05-07,Norway,438,423.2857142857143
2021-05-08,Norway,352,437.7142857142857
2021-05-09,Norway,352,445.7142857142857
2021-05-10,Norway,524,447.57142857142856
2021-05-11,Norway,427,442.42857142857144
2021-05-12,Norway,380,426.0
2021-05-13,Norway,298,395.85714285714283
2021-05-14,Norway,415,392.57142857142856
2021-05-15,Norway,240,376.57142857142856
2021-05-16,Norway,280,366.2857142857143
2021-05-17,Norway,183,317.57142857142856
2021-05-18,Norway,542,334.0
2021-05-19,Norway,541,357.0
2021-05-20,Norway,603,400.57142857142856
2021-05-21,Norway,668,436.7142857142857
2021-05-22,Norway,352,452.7142857142857
2021-05-23,Norway,338,461.0
2021-05-24,Norway,383,489.57142857142856
2021-05-25,Norway,428,473.2857142857143
2021-05-26,Norway,363,447.85714285714283
2021-05-27,Norway,384,416.57142857142856
2021-05-28,Norway,347,370.7142857142857
2021-05-29,Norway,199,348.85714285714283
2021-05-30,Norway,185,327.0
2021-05-31,Norway,344,321.42857142857144
2021-06-01,Norway,387,315.57142857142856
2021-06-02,Norway,293,305.57142857142856
2021-06-03,Norway,282,291.0
2021-06-04,Norway,262,278.85714285714283
2021-06-05,Norway,145,271.14285714285717
2021-06-06,Norway,151,266.2857142857143
2021-06-07,Norway,203,246.14285714285714
2021-06-08,Norway,213,221.28571428571428
2021-06-09,Norway,207,209.0
2021-06-10,Norway,202,197.57142857142858
2021-06-11,Norway,155,182.28571428571428
2021-06-12,Norway,129,180.0
2021-06-13,Norway,111,174.28571428571428
2021-06-14,Norway,208,175.0
2021-06-15,Norway,195,172.42857142857142
2021-06-16,Norway,215,173.57142857142858
2021-06-17,Norway,197,172.85714285714286
2021-06-18,Norway,171,175.14285714285714
2021-06-19,Norway,153,178.57142857142858
2021-06-20,Norway,115,179.14285714285714
2021-06-21,Norway,205,178.71428571428572
2021-06-22,Norway,266,188.85714285714286
2021-06-23,Norway,239,192.28571428571428
2021-06-24,Norway,174,189.0
2021-06-25,Norway,175,189.57142857142858
2021-06-26,Norway,106,182.85714285714286
2021-06-27,Norway,106,181.57142857142858
2021-06-28,Norway,226,184.57142857142858
2021-06-29,Norway,213,177.0
2021-06-30,Norway,261,180.14285714285714
2021-07-01,Norway,197,183.42857142857142
2021-07-02,Norway,186,185.0
2021-07-03,Norway,99,184.0
2021-07-04,Norway,123,186.42857142857142
2021-07-05,Norway,207,183.71428571428572
2021-07-06,Norway,200,181.85714285714286
2021-07-07,Norway,204,173.71428571428572
2021-07-08,Norway,183,171.71428571428572
2021-07-09,Norway,175,170.14285714285714
2021-07-10,Norway,108,171.42857142857142
2021-07-11,Norway,101,168.28571428571428
2021-07-12,Norway,187,165.42857142857142
2021-07-13,Norway,146,157.71428571428572
2021-07-14,Norway,183,154.71428571428572
2021-07-15,Norway,187,155.28571428571428
2021-07-16,Norway,226,162.57142857142858
2021-07-17,Norway,111,163.0
2021-07-18,Norway,144,169.14285714285714
2021-07-19,Norway,229,175.14285714285714
2021-07-20,Norway,173,179.0
2021-07-21,Norway,261,190.14285714285714
2021-07-22,Norway,215,194.14285714285714
2021-07-23,Norway,251,197.71428571428572
2021-07-24,Norway,175,206.85714285714286
2021-07-25,Norway,199,214.71428571428572
2021-07-26,Norway,315,227.0
2021-07-27,Norway,349,252.14285714285714
2021-07-28,Norway,422,275.14285714285717
2021-07-29,Norway,346,293.85714285714283
2021-07-30,Norway,354,308.57142857142856
2021-07-31,Norway,250,319.2857142857143
2021-08-01,Norway,245,325.85714285714283
2021-08-02,Norway,455,345.85714285714283
2021-08-03,Norway,446,359.7142857142857
2021-08-04,Norway,502,371.14285714285717
2021-08-05,Norway,463,387.85714285714283
2021-08-06,Norway,478,405.57142857142856
2021-08-07,Norway,322,415.85714285714283
2021-08-08,Norway,331,428.14285714285717
2021-08-09,Norway,669,458.7142857142857
2021-08-10,Norway,576,477.2857142857143
2021-08-11,Norway,610,492.7142857142857
2021-08-12,Norway,539,503.57142857142856
2021-08-13,Norway,546,513.2857142857143
2021-08-14,Norway,435,529.4285714285714
2021-08-15,Norway,376,535.8571428571429
2021-08-16,Norway,625,529.5714285714286
2021-08-17,Norway,637,538.2857142857143
2021-08-18,Norway,689,549.5714285714286
2021-08-19,Norway,670,568.2857142857143
2021-08-20,Norway,741,596.1428571428571
2021-08-21,Norway,592,618.5714285714286
2021-08-22,Norway,554,644.0
2021-08-23,Norway,1179,723.1428571428571
2021-08-24,Norway,1336,823.0
2021-08-25,Norway,1414,926.5714285714286
2021-08-26,Norway,1394,1030.0
2021-08-27,Norway,1435,1129.142857142857
2021-08-28,Norway,1000,1187.4285714285713
2021-08-29,Norway,956,1244.857142857143
2021-08-30,Norway,1856,1341.5714285714287
2021-08-31,Norway,1624,1382.7142857142858
2021-09-01,Norway,1613,1411.142857142857
2021-09-02,Norway,1523,1429.5714285714287
2021-09-03,Norway,1545,1445.2857142857142
2021-09-04,Norway,992,1444.142857142857
2021-09-05,Norway,954,1443.857142857143
2021-09-06,Norway,1784,1433.5714285714287
2021-09-07,Norway,1438,1407.0
2021-09-08,Norway,1382,1374.0
2021-09-09,Norway,1326,1345.857142857143
2021-09-10,Norway,1183,1294.142857142857
2021-09-11,Norway,665,1247.4285714285713
2021-09-12,Norway,778,1222.2857142857142
2021-09-13,Norway,1313,1155.0
2021-09-14,Norway,1012,1094.142857142857
2021-09-15,Norway,921,1028.2857142857142
2021-09-16,Norway,810,954.5714285714286
2021-09-17,Norway,684,883.2857142857143
2021-09-18,Norway,510,861.1428571428571
2021-09-19,Norway,481,818.7142857142857
2021-09-20,Norway,988,772.2857142857143
2021-09-21,Norway,702,728.0
2021-09-22,Norway,725,700.0
2021-09-23,Norway,760,692.8571428571429
2021-09-24,Norway,650,688.0
2021-09-25,Norway,404,672.8571428571429
2021-09-26,Norway,386,659.2857142857143
2021-09-27,Norway,750,625.2857142857143
2021-09-28,Norway,609,612.0
2021-09-29,Norway,583,591.7142857142857
2021-09-30,Norway,498,554.2857142857143
2021-10-01,Norway,488,531.1428571428571
2021-10-02,Norway,300,516.2857142857143
2021-10-03,Norway,256,497.7142857142857
2021-10-04,Norway,657,484.42857142857144
2021-10-05,Norway,486,466.85714285714283
2021-10-06,Norway,492,453.85714285714283
2021-10-07,Norway,449,446.85714285714283
2021-10-08,Norway,446,440.85714285714283
2021-10-09,Norway,238,432.0
2021-10-10,Norway,243,430.14285714285717
2021-10-11,Norway,616,424.2857142857143
2021-10-12,Norway,459,420.42857142857144
2021-10-13,Norway,386,405.2857142857143
2021-10-14,Norway,375,394.7142857142857
2021-10-15,Norway,448,395.0
2021-10-16,Norway,290,402.42857142857144
2021-10-17,Norway,259,404.7142857142857
2021-10-18,Norway,746,423.2857142857143
2021-10-19,Norway,580,440.57142857142856
2021-10-20,Norway,715,487.57142857142856
2021-10-21,Norway,645,526.1428571428571
2021-10-22,Norway,752,569.5714285714286
2021-10-23,Norway,463,594.2857142857143
2021-10-24,Norway,502,629.0
2021-10-25,Norway,1224,697.2857142857143
2021-10-26,Norway,1055,765.1428571428571
2021-10-27,Norway,1114,822.1428571428571
2021-10-28,Norway,1143,893.2857142857143
2021-10-29,Norway,1179,954.2857142857143
2021-10-30,Norway,605,974.5714285714286
2021-10-31,Norway,687,1001.0
2021-11-01,Norway,1975,1108.2857142857142
2021-11-02,Norway,1415,1159.7142857142858
2021-11-03,Norway,1652,1236.5714285714287
2021-11-04,Norway,1498,1287.2857142857142
2021-11-05,Norway,1457,1327.0
2021-11-06,Norway,885,1367.0
2021-11-07,Norway,958,1405.7142857142858
2021-11-08,Norway,2390,1465.0
2021-11-09,Norway,1753,1513.2857142857142
2021-11-10,Norway,1966,1558.142857142857
2021-11-11,Norway,1773,1597.4285714285713
2021-11-12,Norway,1792,1645.2857142857142
2021-11-13,Norway,1088,1674.2857142857142
2021-11-14,Norway,1061,1689.0
2021-11-15,Norway,2861,1756.2857142857142
2021-11-16,Norway,2140,1811.5714285714287
2021-11-17,Norway,2434,1878.4285714285713
2021-11-18,Norway,2335,1958.7142857142858
2021-11-19,Norway,2222,2020.142857142857
2021-11-20,Norway,1378,2061.5714285714284
2021-11-21,Norway,1351,2103.0
2021-11-22,Norway,3534,2199.1428571428573
2021-11-23,Norway,2800,2293.4285714285716
2021-11-24,Norway,2939,2365.5714285714284
2021-11-25,Norway,2822,2435.1428571428573
2021-11-26,Norway,2728,2507.4285714285716
2021-11-27,Norway,1796,2567.1428571428573
2021-11-28,Norway,1845,2637.714285714286
2021-11-29,Norway,4688,2802.5714285714284
2021-11-30,Norway,3788,2943.714285714286
2021-12-01,Norway,4073,3105.714285714286
2021-12-02,Norway,4186,3300.5714285714284
2021-12-03,Norway,4293,3524.1428571428573
2021-12-04,Norway,2681,3650.5714285714284
2021-12-05,Norway,2898,3801.0
2021-12-06,Norway,6473,4056.0
2021-12-07,Norway,5517,4303.0
2021-12-08,Norway,5310,4479.714285714285
2021-12-09,Norway,5301,4639.0
2021-12-10,Norway,5184,4766.285714285715
2021-12-11,Norway,3166,4835.571428571428
2021-12-12,Norway,3212,4880.428571428572
2021-12-13,Norway,6646,4905.142857142857
2021-12-14,Norway,5200,4859.857142857143
2021-12-15,Norway,5024,4819.0
2021-12-16,Norway,4657,4727.0
2021-12-17,Norway,4252,4593.857142857143
2021-12-18,Norway,2749,4534.285714285715
2021-12-19,Norway,2606,4447.714285714285
2021-12-20,Norway,5366,4264.857142857143
2021-12-21,Norway,4174,4118.285714285715
2021-12-22,Norway,3690,3927.714285714286
2021-12-23,Norway,3353,3741.4285714285716
2021-12-24,Norway,1781,3388.4285714285716
2021-12-25,Norway,2026,3285.1428571428573
